"mouse","ensembl2","lower_anatomicalEntity"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01579","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10270","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04865","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02526","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00141","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09763","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC11196","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02304","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02524","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00142","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01888","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00164","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00041","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01274","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09523","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09523","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000157404","http://purl.obolibrary.org/obo/UBERON_0001416"
